Timestamp,Text,Sentiment
5/10/2020 5:38,@MickSTaylor @tomwarren Cinema is mostly run on big budgets films which attract public... which you agree is mostly dead as you mention and Tenet a solo major release running over a month is in big loss till today. Thats why Bond and other movies release , Neutral

5/10/2020 5:38,Why ‘Tenet’ Was the Wrong Movie at the Wrong Time (Column) https://t.co/nBYeHUFaKv via @variety, Neutral

5/10/2020 5:37,@CelluloidJunkie @NATOcinemas Can’t blame NYC solely for a Tenet opening week US Box Office of $0.02 per capita, Neutral

5/10/2020 5:37,@josey_tv The Tenet Phone, Neutral

5/10/2020 5:36,I liked Tenet. The End., Positive

5/10/2020 5:35,"Tenet has one flaw I can’t look past and it hurts the integrity of my fandom. But, it’s not a problem with any of the actors and the script. Sound editing... which is like the number one gem of his productions. I’m appalled I’m saying this even...", Negative

5/10/2020 5:34,"@_PVRCinemas Postponed to April 2021🚶 Start promoting tenet, it'll be the only huge film this year", Neutral

5/10/2020 5:34,Ep.3-Bond Delayed/Ms. Marvel Cast/Electro coming/ Kong &amp; Godzilla/Tenet ... https://t.co/lnIhQ7C6NA via @YouTube #Youtube #Episode3 #POPCulturecorner #Spotify #Marvel #DC #KINGKONG #GODZILLA #BOND #HBO #disneyplus #Warnerbrothers #warnermedia #Anime #Videogames #Comicbooks, Neutral

5/10/2020 5:33,'Tenet' has struggled to attract stateside audiences with the kind of fervour that typically greets Nolan films  https://t.co/kVGEcoeLSq https://t.co/DxzrpHNIk8, Neutral

5/10/2020 5:32,"Hard agree. The issue I had with Tenet was more along the line that all the empty bombast in the third act – presented in a way that seemed like a commentary on the need for such in blockbuster cinema – took away from the rest, which was interesting. https://t.co/C966Kf0ica", Negative

5/10/2020 5:30,"@mgsiegler Tenet (WB) 2,722 theaters (-128), 3-day $2.7M (-21%)/Total: $45.1M/Wk 6 https://t.co/fyeFn3AkIR", Neutral

5/10/2020 5:30,"Weekend estimates: Tenet still top, reaches $300 million worldwide, Hocus Pocus surprises - The Numbers https://t.co/KBVyl2y9mK via @MovieNumbers", Neutral

5/10/2020 5:29,"Re which isn’t “evidence-based” a basic tenet of good journalism, just as it is fundamental to the practice of good medicine?", Neutral

5/10/2020 5:27,@StatuesqueCeeT @Cre8tiv_ https://t.co/T0B3psH48C this was helpful as well, Neutral

5/10/2020 5:25,Ouch. 😂 https://t.co/KkUV712BBH, Neutral

5/10/2020 5:25,@mgsiegler Yeah.. it’s a bummer considering no one is going to theaters.  https://t.co/cAjEaGwpQw, Neutral

5/10/2020 5:23,Was Olivia tenet pregnant during that filming? I dunno when she had her baby 🤔, Neutral

5/10/2020 5:23,"Halloween classic #HocusPocus  nearly beats #Tenet at the box office with a mere $2 million. Over the Oct. 2-4 frame, #Tenet  took in an estimated $14.2 million globally as it crossed the $300 million mark worldwide https://t.co/EjKijmOMBv https://t.co/7GPzr6OAU6", Neutral

5/10/2020 5:23,"maybe one might call this a hot take but... TENET is not terribly hard to understand, and it’s often very funny! so this is a very baffling take for a critic to have imo! https://t.co/ro0UEEc5iU", Positive

5/10/2020 5:21,"@mgsiegler Nolan was trying to earn his pay: ""Nolan will reportedly receive 20 percent of Tenet‘s first dollar gross, which means he gets a percentage of the box office revenue""   https://t.co/mIVIjQrOlG", Neutral

5/10/2020 5:19,How I left the theaters after seeing #TENET https://t.co/Sh5SXqnfgR, Neutral

5/10/2020 5:19,i watched Tenet instead of the Lakers tonight....idk what’s more confusing... that movie or ADs gameplay, Negative

5/10/2020 5:17,"Weekend Box Office Report: Yep, it's still Tenet https://t.co/nWWYckoLdP", Neutral

5/10/2020 5:16,"I was fortunate enough to watch Tenet (2020) in the theatres 2 days ago. I would give it a 7.5/10. Definitely not Nolan's best work, but it is his most mind bending story till date. And Robert Pattinson STOLE the show. https://t.co/0e773DQDHC", Positive

5/10/2020 5:16,So how long until Tenet is available on demand? Another week? Two? They gave it their best shot. And that was stupid. What point are we proving at this point?, Neutral

5/10/2020 5:13,@theJeremyVine Tenet was the test case. It had disappointing box office numbers and now the other big films have bottled it., Neutral

5/10/2020 5:13,Tenet was very loud and I didn’t like it, Negative

5/10/2020 5:12,Oh shit. E40 Choices just came ul in the mix.  Its like the TENET if rap...it gives me a headache....confusing as shit...nobodys heard it....thinks its smart but its the dumbest rap song of 2000 - 2020., Neutral

5/10/2020 5:11,Atlast got a chance to watch Tenet. Lulz, Positive

5/10/2020 5:10,Just saw tenet and wtf that movie was crazy 😨, Negative

5/10/2020 5:10,i’m going to see tenet tomorrow :), Positive

5/10/2020 5:08,@McFaul @Stanford sounds like propagandist bullshit to me Andrew but that's just opinion too...Western values were a basic tenet of society until Trump demolished America's place in the world, Neutral

5/10/2020 5:07,@sri50 They opened theaters in US and very few people went (Tenet). So this made all movies to be pushed further from their release date.  Now theaters have no good movie to showcase. Feel same might happen in India., Neutral

5/10/2020 5:04,Also #TENET was amazing!!, Positive

5/10/2020 5:03,"I need to see #Tenet again with subs on. I struggled with the dialogue. Some of the actors just seemed to mumble, or the mix was weird. I got in the habit of keeping subs turned on at home, maybe I forgot how closely I need to listen. Auditory Processing Disorder can be a bitch.", Negative

5/10/2020 5:02,"A core tenet of infection control is taking basic precautions with PPE seriously and ENFORCING compliance. I don't know how to interpret the responses of so-called ""world class"" healthcare institutions IGNORING PPE 101. Mayo Clinic, Cleveland Clinic, Walter Reed. Massive fails.", Neutral

5/10/2020 5:00,Tenet....it was a drive in theater so it counts https://t.co/hUiV3FFZ1e, Neutral

5/10/2020 4:59,shift starts at 7 AM tomorrow and he making me sit in his car and listen to the tenet soundtrack... love one hell of a drug., Positive

5/10/2020 4:55,dood i watchin the tenet rn and this like my daily reminder that i needa get my bands up, Neutral

5/10/2020 4:53,@BelAirDrip How? Most tentpole films evacuated 2020 in the Spring months before WB decided what to do with Tenet. At least Nolan tried &amp; 300 million is nothing to scoff at with minimal theaters to work with Stateside but gotta get those not so clever , Neutral

5/10/2020 4:52,"I'm fortunate to watch Nolan's Tenet , A never ending loop with deep complex concepts to unravel well after the credits roll. The time manipulation premise explored in this film is another creative masterstroke. Do remember the name Christopher Nolan.#TENET #nolan", Positive

5/10/2020 4:51,Tenet was 👌🏽, Positive

5/10/2020 4:51,Tenet I risked my life for Nolan cringe but I thought it was alright https://t.co/3wBdPiPubV, Positive

5/10/2020 4:50,"Got to see Tenet tonight, was a bit confusing at times but overall I was just happy to go to the theater again! https://t.co/71s61aCgMN", Positive

5/10/2020 4:50,Variety: Why ‘Tenet’ Was the Wrong Movie at the Wrong Time (Column). https://t.co/6CkGMCyTxx  via @GoogleNews, Negative

5/10/2020 4:47,@Sainiyapaa Pi The butterfly effect Fight club Inception Tenet, Neutral

5/10/2020 4:46,Whatever happened to that Tenet Fortnite crossover thing that happened at steamy stacks..., Neutral

5/10/2020 4:45,Christopher Nolan’s “Tenet” willed itself past the $300 million mark globally this weekend even as the overall domestic box office appeared to be on the verge of collapse.  READ: https://t.co/aeBnDUEjbr https://t.co/lTF4ZggYj3, Neutral

5/10/2020 4:44,The sound mixing in #Tenet was soooo rough. Like wtf?, Negative

5/10/2020 4:44,"@KimYarnwrangler @BeSeriousUSA I get that. The doctors also took the same oath my doctor took. ""First do no harm"" is the 1st tenet of the oath they all take.", Neutral

5/10/2020 4:44,"“Tenet...has been No. 1 at the box office for four straight weeks, yet has generated just a little over $40 million in domestic ticket sales.” https://t.co/TYFJ5aOMb4", Neutral

5/10/2020 4:44,"@Jdaddy_SZN @IGN Definitely far more than that, people were SUPER hyped for Tenet.", Neutral

5/10/2020 4:43,"Travis Scott - The Plan (From the Motion Picture ""TENET"" - Official Audio) https://t.co/aCTQ6y39u9 via @YouTube", Neutral

5/10/2020 4:42,"@yeeyee869 @CJL3221 @bradyispliable @ProFootballTalk And Batman got Covid, forcing other shoots to delay. Theatres are open but nothing is playing in them, and Tenet made no money. So yeah, the show isn’t “going on”", Neutral

5/10/2020 4:40,tenet is visually a cool concept but somehow so unbelievably boring, Negative

5/10/2020 4:40,"Every time a Nolan-written woman mentions her son, husband, boyfriend, or just plain doesn’t have lines, one of my eggs dies. #Tenet", Negative

5/10/2020 4:37,Christopher Nolan does not hold your hand in Tenet, Neutral

5/10/2020 4:36,I like this movie #tenet, Positive

5/10/2020 4:35,"Brookings FP is claiming ""No peacemakers for the new/old Caucasian war"" while Moscow is clearly an ideal candidate for this role in the Nagorno-Karabakh conflict that reverses #Russia 's geopolitical fate in its ""grey zone"" by reminding its tenet: all roads lead to the Kremlin.", Neutral

5/10/2020 4:35,Unfortunately Hollywood is killing the theaters. They refuse to release their movies (only Tenet took the risk). Exhibitors can't survive without new movies to programming 😰 #SaveTheCinema @RegalMovies @cineworld #TheForceWithBeYou 💪🏻 https://t.co/PtqsXJj0q2, Neutral

5/10/2020 4:33,I want to watch Tenet a third time., Positive

5/10/2020 4:32,My 2nd #Protagoneil #Neiltagonist fanvid: Too Good at Goodbyes | 8D Audio (HQ:https://t.co/VzPLHWmsYi)  Just my headcanon abt #Tenet as a heartbreaking love story from Neil’s POV in 4min💔The “goodbyes” in lyrics r indications of parting by death. Enjoy! #テネット #信条 #主ニル主 https://t.co/bNIkqYHi4w, Neutral

5/10/2020 4:31,@business Nolan and EON (Michael &amp; Barabara) should consider a digital release now for Tenet and No time to die respectively! Obviously appropriate revenue scenarios would be possible., Neutral

5/10/2020 4:31,"currently, TENET. https://t.co/Jm4F3ceJma", Neutral

5/10/2020 4:30,"Aloha again @ConsolidatedHI ! Looking forward to seeing Tenet! Now that you can, and Regal looks like they won't be, when do you think your Maui location will be open again?! https://t.co/0424y5mdLF", Neutral

5/10/2020 4:30,"You keep thinking no one liked Tenet and then you find the ""protagoniel"" tag", Neutral

5/10/2020 4:29,"‘Tenet’ Tops $300 Million Globally, but Domestic Box Office Is in Crisis Mode https://t.co/UCBmH2fRUd via @variety", Neutral

5/10/2020 4:29,@alligatoruk I know! I went to see Tenet a few weeks ago but since then nothing. Not that I was a regular cinema goer before lockdown. But really sad..., Neutral

5/10/2020 4:28,"'Tenet' tops $300 million globally, but domestic box office is in crisis mode https://t.co/yaVPV2NNHc https://t.co/U17wu4QkfN", Neutral

5/10/2020 4:26,Hope it will Break even 🙌  #TENET #TenetMovie #ChristopherNolan https://t.co/Eaifd8wNlT, Neutral

5/10/2020 4:26,holy fuck tenet is insane, Neutral

5/10/2020 4:25,I wanna go back to the movies already... but I currently cannot accept that Tenet was likely the last one I’ll see in the theaters this year cause nothing else will come out till 2021 😭 At least it was in IMAX tho 😒, Neutral

5/10/2020 4:23,"If anyone who worked on #Tenet deserves an Oscar nomination, it’s the incredible Hoyt van Hoytema. Actually, a win. Yes, he deserved one for Dunkirk, and deserves it once again.", Neutral

5/10/2020 4:22,"After the ABC Theories, you get TENET that nobody understands but wish they could watch in reverse time to get back the money they paid.   https://t.co/8YcnWMNmwA", Negative

5/10/2020 4:20,"...planned shrinkage as an official tenet of policy was beaten back, but little bits of it (like the above) remain on the landscape.", Neutral

5/10/2020 4:20,"Warner Bros.' sci-fi action film "" #Tenet"" maintained its reign in North America with 2.7 million U.S. dollars from 2,722 locations during its sixth weekend of release as cinema operators are struggling to attract more moviegoers across the country. https://t.co/kd4wx7F5oc https://t.co/GtWspJ9QuQ", Neutral

5/10/2020 4:18,@micahpeters_ There were parts of #tenet that didn’t make sense. But the action was off the chain! I think JDW is gonna be better in the sequel Robert Patterson was excellent! And is there any role Kenneth Branagh cant play?  I’m not mad I spent my mo, Positive

5/10/2020 4:17,beyond the obvious endgame pick i’d change the ending of vertigo so instead of madeleine falling its john uh i’d change the near ending of tenet but i won’t say why or what because some people haven’t seen it there are other ofc but i can’t think of the others https://t.co/O4zMXBPFmY, Neutral

5/10/2020 4:17,EXCL💥 #TENET Aprx Top Regions CBO China $65.5M North America $45.1M UK $21M France $20M Germany $16M Japan $16M South Korea $14.2M Taiwan $11M Russia $10.5M Spain $8.2M Australia $7.8M Italy $7.6M Netherlands $7.5M Domestic CBO $45M Overseas CBO $262M Global CBO $307M @TENETFilm https://t.co/iN5pn3Bjjh, Neutral

5/10/2020 4:17,1-2-1. #FlyEaglesFly are the #TENET of teams., Neutral

5/10/2020 4:15,Also there is something funny about the sound mix. I spent a lot of it really straining to hear dialogue. #Tenet, Negative

5/10/2020 4:14,Presumably we will still be able to see Christopher Nolan's Tenet in movie theatres sometime in the past., Neutral

5/10/2020 4:14,"How many of you saw Tenet and now are regretting only taking two physics classes 🙋🏻‍♀️ fr tho I loved it, made me forget for a second I was living in this reality even tho I was wearing a mask 😷", Positive

5/10/2020 4:13,"hi, here's a palindrome for you. Tenet", Neutral

5/10/2020 4:13,"Tenet is a perfect fit for Ludwig Goransson, a thrilling composer for these times. Black Panther, The Mandalorian, Tenet. And don't forget Community.  Dude's sealing his name in the sheet music of film composer history.", Positive

5/10/2020 4:11,"We saw Tenet at an open air cinema here in Greece last month, distanced seats and wearing masks under the stars. No reason to delay movies for countries with lower Covid rates. #wakeuptomoney", Neutral

5/10/2020 4:10,God tenet was such a mind fuck, Negative

5/10/2020 4:09,@jozuintern last friday we went to see tenet, Neutral

5/10/2020 4:09,#ReturntoRegal  Watched Tenet https://t.co/49U2HC7kjM, Neutral

5/10/2020 4:09,"Well, finally got around to #Tenet. Ehhhh. It was ok? RPattz is probably the prettiest he's been so I had something nice to look at, anyway. Not sorry I saw it but it has that slight blandness that I associate with all Nolan's films.", Negative

5/10/2020 4:08,@_Zerticz It wasn’t just me I was just a tenet, Neutral

5/10/2020 4:07,@LightsCameraPod Most recently Tenet. I thought I understood what was happening until I watched a plot breakdown afterwards and realized I was completely off. 🤷🤦, Negative

5/10/2020 4:06,"Christopher Nolan can f*ck me up anytime. John David Washington is the ultimate protagonist. Futuristic spy avant-garde cinema — who knew that was a genre? Maybe if we rewind far enough back, we can recast Kenneth Branagh. #Tenet", Neutral

5/10/2020 4:03,i still don’t understand tenet any better after seeing it a second time, Negative

5/10/2020 4:02,"@WiredHoney Ah, yeah a core tenet of my beliefs are dialetics meaning more or less you have to meet the conditions and the moment. So sure, in a sense there's a place for reformism. We're not eliminating money next year.", Neutral

5/10/2020 4:02,"@LightsCameraPod recently, Tenet", Neutral

5/10/2020 4:00,If you watched Tenet and understood wtf was going on even a lil but I say you get a degree in quantum physics, Positive

5/10/2020 4:00,my brain is still recovering after tenet, Negative

5/10/2020 4:00,TENET Spoiler Free Review https://t.co/0abM4wVztz #movies https://t.co/YD5PkuaTiY, Neutral

5/10/2020 3:59,"someone spoil me tenet, pls.", Neutral

5/10/2020 3:58,"watched Tenet today, some thoughts:  1) the story sucks and u can’t understand what anyone is saying in a theater   2) i will need to watch it 2 more times to get it and there’s no way I’m doing that  3) cool time travel idea though  4/10 https://t.co/nhBIFrxAyl", Negative

5/10/2020 3:58,"Wow, Tenet was insane 😳 definitely recommend", Positive

5/10/2020 3:58,Forgot to mention that I saw Tenet at the drive-in yesterday night and it was NUTS., Neutral

5/10/2020 3:57,@MrSuggaLand @beaver_blunt @PrisonPlanet Nationalism is to the right of communism - which is an international movement. But it isn’t a sufficient condition of right wing philosophy.   Individualism is a key tenet of the right. These people are identitar, Neutral

5/10/2020 3:57,"I saw tenet again yesterday, it’s so good and rewatchable for me", Positive

5/10/2020 3:57,"@redlettermedia no Tenet review? Kinda surprised, oh well. Just eagerly awaiting more half in the bag content.", Neutral

5/10/2020 3:56,Tenet review: no idea what I just saw but it was badass 👌🏻, Positive

5/10/2020 3:54,"@MattRamseyVan @Planta “Tenet.”  Not bad, just so convoluted that it sapped my curiosity.", Negative

5/10/2020 3:54,i just rewatched tenet solely for robert pattinson’s forearms, Positive

5/10/2020 3:54,how is there still no Tenet hd link im BORED, Neutral

5/10/2020 3:53,watching Tenet is like watching a really long trailer for Tenet, Negative

5/10/2020 3:52,Went to see Tenet and uhhh lol, Negative

5/10/2020 3:51,"Let’s face it, Tenet was never going to “save” movie theaters because no movie could pull that off. The lesson studios and theaters should take away from this reopening period is to collaborate with one another and figure out which releases will pull people to theaters when... https://t.co/sb4kznNOVM", Neutral

5/10/2020 3:50,‘Tenet’ Tops $300M Global; China’s National Day Pics Lead 2020 WW Openers &amp; Set IMAX Records – International Box Office|from @JimmyStarsWorld https://t.co/4MnyjTLmpG, Neutral

5/10/2020 3:49,"Here see tenet. That is first time last time in January. (@ Wallis Cinemas in Mt Barker, SA) https://t.co/Dgv8NkRHCm", Neutral

5/10/2020 3:48,tenet very good very big brain, Positive

5/10/2020 3:48,@GraceRandolph I think both Tenet and Mulan were tainted by everything. Studios should try sacrificing a major movie to each.  I’d say Soul to Disney+ premium and Wonder Woman this Christmas in theatres., Neutral

5/10/2020 3:47,All my niggas doing up OF y’all best make those Tenet vids before the film gets old 🤝🤣, Neutral

5/10/2020 3:46,@RegalMovies Best way to end the weekend? @TENETFilm in @IMAX! #ReturnToRegal #TENET https://t.co/VvWQsPBamx, Neutral

5/10/2020 3:45,@abbyonfilm @dale_diggler isn’t that the plot of tenet, Neutral

5/10/2020 3:43,@solehshow @TheManajemen Because the card is card bodoh. And the machine tenet tuh pun reader bodoh. Technology zaman kuno takde open integration ability, Neutral

5/10/2020 3:42,"I always go into ""after movie discussion mode"" with my family after seeing a film and I don't think my co-workers were ready for it, neither did they appreciate. Overall, I give Tenet a 6.7/10.", Neutral

5/10/2020 3:41,go watch tenet, Neutral

5/10/2020 3:41,The costumes were some of the most memoriable parts of #Tenet. https://t.co/r3gaL1zIeb, Neutral

5/10/2020 3:39,"'Tenet' tops $300 million globally, but U.S. box office in crisis mode https://t.co/CZgKsUMfAy", Neutral

5/10/2020 3:32,Just saw Tenet and OMG that was the most insane movie ever!, Positive

5/10/2020 3:32,"As a blazblue player, I thought it would give me an edge in understanding Tenet`s use of time manipulation.  I was wrong.", Neutral

5/10/2020 3:31,In the tenet reddit threads losing my mind, Neutral

5/10/2020 3:31,Tenet Star Elizabeth Debicki Insists Her Character Is More Than Just a Damsel in Distress https://t.co/nDzfWoLX9Z, Neutral

5/10/2020 3:25,"@JohnCornyn @USATODAY Well, since she ascribes to a tenet of Catholicism (I’m Catholic, I can comment...) that describes the husband as HOH, does that mean her hubby can tell her what HE thinks she should conclude to be a ‘Constitutional’ answer?", Neutral

5/10/2020 3:22,All I have for you is a word TENET😭, Neutral

5/10/2020 3:22,Finally saw Tenet in IMAX https://t.co/JHbpxINiN1, Neutral

5/10/2020 3:22,"""Science is about finding the truth, not just deciding what it'll be"". If only we could get people like the FDA, POL's &amp; other agencies who think they should control adult's right to choose..They should abide by this simple tenet. #CPP #Science #VapingSavesLives *TY 2 TWD-WB", Neutral

5/10/2020 3:22,Here is how #ChristopherNolan's #Tenet is faring at the box office #TENETFilm @TENETFilm https://t.co/uMpNOGHLCR, Neutral

5/10/2020 3:22,"Went to see Tenet with the gift card. We used the 110 left after tickets to buy candy soda and water. We then gave a bunch of the candy to the concession stand staff, because they wouldn't take a tip. We than had the theater to ourselves for the movie. Really enjoyed the show. 🐢 https://t.co/Nsjkmq62Ir", Positive

5/10/2020 3:21,@daringfireball TENET was amazing in theaters. Had the entire theater to myself... it was great!, Neutral

5/10/2020 3:21,watching tenet like https://t.co/l6OK5WNm5R, Neutral

5/10/2020 3:19,"CANOE: 'Tenet' tops $300 million globally, but U.S. box office in crisis mode. https://t.co/l0nzpJ4nT7", Neutral

5/10/2020 3:17,seen someone describe this as nolan’s “terminator” and even *that doesn’t do it justice https://t.co/g6eQCIJlCq, Positive

5/10/2020 3:17,Why ‘Tenet’ Was the Wrong Movie at the Wrong Time – Variety https://t.co/qftUQ6K71i, Neutral

5/10/2020 3:17,"Tenet is good enough to be compared to Inception &amp; John David definitely earned his name, he not just his daddy’s son after that", Positive

5/10/2020 3:17,Tenet was either weird or all my comic book time travel reading means it makes complete sense., Negative

5/10/2020 3:17,Wanna watch Tenet again, Positive

5/10/2020 3:17,I was jealous. You don't seem the jealous type. Of her freedom.  Just thinkin' 'bout #TENET again. https://t.co/rbHs6TsyCy, Neutral

5/10/2020 3:16,"Christopher Nolan made Memento in 2000, Inception in 2010, &amp; now Tenet in 2020. &amp; every time he get in his time travel bag he goes crazy", Negative

5/10/2020 3:16,"Travis Scott - The Plan (From the Motion Picture ""TENET"" - Official Audio) https://t.co/wQZ7PXWvLy @YouTubeより", Neutral

5/10/2020 3:16,"saw TENET again lmfaooo, told y’all i was gonna see it again.", Positive
